locationid,study_county,latitude,longitude,ctadi_score,refined_need_percentile,trial_access_disadvantage_percentile,weighted_avg_miles_reduced,weighted_distance_reduction,target_tracts_improved,target_tracts_within_5mi_after,target_tracts_within_10mi_after,modeled_depression_burden_within_5mi_after,modeled_depression_burden_within_10mi_after,critical_deserts_within_5mi_after,critical_deserts_within_10mi_after,optimization_rank
34017012300,"Hudson County, NJ",40.7766078,-74.1347627,45.64043260030575,27.27272727272727,76.3784665579119,4.601560062544857,140626.56532607717,61,33,58,18397.14,32168.51,3,8,143
34013014200,"Essex County, NJ",40.8016319,-74.1582866,36.410114150345436,15.338842975206612,86.4274061990212,4.5805980460674425,139985.95293822166,60,22,63,13549.797999999999,34767.236,5,8,144
34013016000,"Essex County, NJ",40.8047984,-74.204569,53.472163243326094,30.11570247933884,94.94290375203916,4.579733478758735,139959.5312183127,60,20,63,12088.745,34767.236,5,8,145
34013017800,"Essex County, NJ",40.772868,-74.2435147,55.35632391309486,31.5702479338843,97.06362153344209,4.574448657709817,139798.02376814996,60,34,53,18779.852,29651.167,6,7,146
34013014400,"Essex County, NJ",40.7936754,-74.1456584,61.89877065093689,46.54545454545455,82.31647634584013,4.564697410153597,139500.0195189743,60,27,62,15943.897,34035.596,4,8,147
34013004700,"Essex County, NJ",40.7053578,-74.2124364,60.47665456945896,42.01652892561983,87.04730831973899,4.556020867873978,139234.8589379746,46,41,50,22896.826999999997,28353.621,6,6,148
34013004500,"Essex County, NJ",40.7108933,-74.2230091,77.21099330203263,67.90082644628099,87.79771615008156,4.548973294163062,139019.48065943914,46,43,50,24194.863999999998,28353.621,6,6,149
34013002204,"Essex County, NJ",40.7377548,-74.2445054,24.93151338025795,6.677685950413223,93.08319738988581,4.529957587453237,138438.34872037848,50,44,50,24633.883999999995,28353.621,6,6,150
34013012800,"Essex County, NJ",40.7166669,-74.2311462,62.46616276272863,44.099173553719005,88.48287112561175,4.522410546761342,138207.70641723523,46,43,50,24194.863999999998,28353.621,6,6,151
34013018900,"Essex County, NJ",40.7635143,-74.2474224,83.85974334728058,73.19008264462809,96.08482871125612,4.521200756578074,138170.73446947715,59,37,50,20646.945999999996,28353.621,6,6,152
34003038200,"Bergen County, NJ",40.7843013,-74.1359075,59.90773018393078,45.58677685950413,78.72756933115824,4.5207566137942905,138157.16118707968,61,30,61,17381.061,33668.998999999996,3,8,153
34013014300,"Essex County, NJ",40.800487,-74.1508739,65.17556344895169,50.18181818181818,84.64926590538336,4.49762972783899,137450.38902842544,60,21,63,12843.838,34767.236,4,8,154
34013019100,"Essex County, NJ",40.7501927,-74.2482557,28.033830924871275,8.297520661157025,94.71451876019576,4.494234980469551,137346.64341688826,55,41,50,22816.412,28353.621,6,6,155
34013007501,"Essex County, NJ",40.7361742,-74.1332933,85.60130146880381,94.04958677685951,77.91190864600325,4.487280500851742,137134.1101523019,55,38,50,20578.589,28353.621,3,6,156
34013017600,"Essex County, NJ",40.793212,-74.231819,75.47689642857547,58.71074380165289,97.03099510603589,4.48194112241372,136970.93539406572,61,27,62,15408.499,34035.596,6,8,157
34013004802,"Essex County, NJ",40.6998157,-74.2008175,88.51682581521898,90.24793388429751,86.81892332789559,4.470185549106452,136611.6776912062,46,38,50,21033.19,28353.621,5,6,158
34013012200,"Essex County, NJ",40.7268609,-74.241426,83.5659227894978,78.11570247933885,89.39641109298532,4.465311121660932,136462.7121272936,46,44,50,24633.883999999995,28353.621,6,6,159
34013012400,"Essex County, NJ",40.7209987,-74.2374704,79.51069132970287,71.10743801652892,88.90701468189233,4.4621391489692925,136365.77464981412,46,44,50,24633.883999999995,28353.621,6,6,160
34013017100,"Essex County, NJ",40.8060523,-74.2117571,69.44374730197428,50.446280991735534,95.59543230016313,4.461328102502966,136340.98856045984,60,20,63,12652.437000000002,34767.236,5,8,161
34013002203,"Essex County, NJ",40.7370639,-74.2488562,93.13574456959567,93.05785123966942,93.21370309951061,4.394626307051694,134302.53980223427,49,42,50,23251.169999999995,28353.621,6,6,162
34003038300,"Bergen County, NJ",40.793858,-74.1380763,56.04033419600247,39.63636363636363,79.23327895595432,4.391386132315725,134203.5180274487,60,23,62,13856.062,34035.596,3,8,163
34013017000,"Essex County, NJ",40.8053947,-74.2200399,39.55196480578231,16.231404958677686,96.3784665579119,4.360850013315259,133270.31505387955,60,21,63,13368.072000000002,34767.236,6,8,164
34013013900,"Essex County, NJ",40.8142783,-74.173092,64.59663184693308,45.25619834710744,92.20228384991843,4.345663247536998,132806.1979542915,60,19,63,12049.098000000002,34767.236,5,8,165
34013016700,"Essex County, NJ",40.8113136,-74.2087626,58.02851298921065,35.27272727272727,95.46492659053834,4.331175021625825,132363.42867173,60,18,63,11424.510000000002,34767.236,5,8,166
34013012700,"Essex County, NJ",40.7119067,-74.2342188,72.38671561980881,59.37190082644628,88.25448613376835,4.325183958196184,132180.3380108868,46,42,50,23558.215999999997,28353.621,6,6,167
34013019200,"Essex County, NJ",40.7418608,-74.2524054,89.22815518746211,84.7603305785124,93.93148450244698,4.324532514736967,132160.4294896617,52,39,50,21558.351,28353.621,6,6,168
34013012100,"Essex County, NJ",40.7225781,-74.2440055,78.11414941569387,68.33057851239668,89.29853181076672,4.317593712304396,131948.37532970167,46,42,50,23558.215999999997,28353.621,6,6,169
34013017900,"Essex County, NJ",40.7674524,-74.2535368,26.782504036800336,7.404958677685951,96.86786296900489,4.284535279057008,130938.08884871403,59,34,51,18779.852,28903.781,6,7,170
34039032200,"Union County, NJ",40.7024627,-74.222479,52.17649712618388,31.239669421487605,87.14518760195759,4.281960522530064,130859.40267228395,46,38,50,20876.079,28353.621,6,6,171
34013015100,"Essex County, NJ",40.8172755,-74.1859845,44.66033726009412,21.25619834710744,93.83360522022839,4.275728226670589,130668.93979688922,60,17,63,10610.878,34767.236,5,8,172
34013013700,"Essex County, NJ",40.8125569,-74.1575154,68.47765174400425,54.21487603305785,86.4926590538336,4.264329371177716,130320.5836144591,60,19,63,11845.378,34767.236,4,8,173
34003038100,"Bergen County, NJ",40.782,-74.1253118,53.97955492884462,38.64462809917356,75.39967373572594,4.25065693709343,129902.74544245075,61,26,60,15192.597,33096.11899999999,3,8,174
34013017500,"Essex County, NJ",40.7874003,-74.2462919,53.92190925029541,29.78512396694215,97.61827079934747,4.231109231506985,129305.35528362126,61,25,58,14567.719000000001,32168.51,6,8,175
34013007502,"Essex County, NJ",40.730293,-74.1279553,80.75309184118048,85.81818181818181,75.98694942903752,4.21760655091546,128892.70488495816,51,37,50,19940.764,28353.621,3,6,176
34013007400,"Essex County, NJ",40.7180744,-74.1338723,82.84475363802022,86.24793388429752,79.57585644371942,4.206636965991807,128557.4674807086,46,35,50,18593.709,28353.621,2,6,177
34013015000,"Essex County, NJ",40.8198567,-74.1890077,39.712175469697506,16.7603305785124,94.09461663947798,4.186264463142543,127934.87099954841,60,17,63,10610.878,34767.236,5,8,178
34013019600,"Essex County, NJ",40.7297716,-74.2528454,65.12430905542267,45.917355371900825,92.36541598694943,4.175830553933222,127616.00418153725,46,38,50,21124.123,28353.621,6,6,179
34013012000,"Essex County, NJ",40.7157615,-74.2467312,82.15252267040692,75.96694214876032,88.84176182707994,4.095934722471691,125174.33739688322,46,39,50,21224.914,28353.621,6,6,180
34013016800,"Essex County, NJ",40.8151508,-74.218319,56.06762337622972,32.52892561983471,96.6394779771615,4.083047356967904,124780.49141372395,60,17,63,10530.772,34767.236,5,8,181
34013016900,"Essex County, NJ",40.8093451,-74.2291071,24.520191766000433,6.181818181818182,97.25938009787927,4.076652041363368,124585.04655254252,60,18,63,11447.908000000001,34767.236,5,8,182
34039032300,"Union County, NJ",40.7025438,-74.2326802,47.93724073181608,26.28099173553719,87.43882544861337,4.075534320668667,124550.88830617536,46,39,50,21483.147,28353.621,6,6,183
34013013800,"Essex County, NJ",40.8220079,-74.1660328,49.8835606424534,27.07438016528926,91.90864600326265,4.064637738265329,124217.88190479277,58,17,63,10360.475999999999,34767.236,3,8,184
34013016500,"Essex County, NJ",40.8232082,-74.2044896,40.51237770060453,17.157024793388427,95.66068515497554,3.9843391257323244,121763.90587764494,59,16,63,9966.396,34767.236,5,8,185
34013016600,"Essex County, NJ",40.8200923,-74.2141691,43.918952494959235,20.0,96.4437194127243,3.980478029894393,121645.90836404021,60,16,63,9966.396,34767.236,5,8,186
34013013600,"Essex County, NJ",40.8144901,-74.1410494,52.23200123489206,33.02479338842975,82.61011419249591,3.9627103729744872,121102.91761034424,58,14,63,8660.251,34767.236,2,8,187
34003031300,"Bergen County, NJ",40.8098023,-74.1326293,49.982823684770864,32.36363636363636,77.19412724306687,3.909693787667378,119482.69746854031,58,14,63,8961.974,34767.236,1,8,188
34013013500,"Essex County, NJ",40.8217242,-74.1497848,45.14293306129564,23.570247933884296,86.4600326264274,3.908979714771631,119460.87495240309,58,13,63,8103.535,34767.236,2,8,189
34013019300,"Essex County, NJ",40.7419997,-74.2647892,46.287780385025755,22.644628099173552,94.61663947797716,3.8782341659692467,118521.2716725638,49,30,50,16234.494999999999,28353.621,6,6,190
34017012700,"Hudson County, NJ",40.7507388,-74.1105231,72.46207022442759,72.3305785123967,72.59380097879283,3.833437565403841,117152.25942667924,60,29,50,15969.919,28353.621,1,6,191
34039031602,"Union County, NJ",40.6858566,-74.2090533,69.51686177193767,56.85950413223141,84.99184339314844,3.7952488576993684,115985.18853643176,46,32,50,16962.99,28353.621,2,6,192
34003031400,"Bergen County, NJ",40.803458,-74.1220882,62.15549465239635,51.43801652892562,75.10603588907014,3.7943491357653265,115957.69246909523,58,12,63,7821.909,34767.236,1,8,193
34013019500,"Essex County, NJ",40.7306845,-74.2650862,33.78950752070684,12.231404958677686,93.3442088091354,3.783805721563898,115635.4791097553,46,31,50,16941.424,28353.621,6,6,194
34013013400,"Essex County, NJ",40.8297682,-74.1589109,45.11295046193694,22.446280991735538,90.66884176182708,3.781963677144382,115579.18507547698,58,13,63,7731.186,34767.236,1,8,195
34013018000,"Essex County, NJ",40.7693486,-74.2671592,40.19512087853415,16.59504132231405,97.35725938009789,3.7730273022828373,115306.08384759682,58,23,50,12879.594,28353.621,6,6,196
34013019700,"Essex County, NJ",40.7187125,-74.2597606,38.92683597179145,16.925619834710744,89.52691680261012,3.772612978633571,115293.42185667684,46,33,50,18000.828999999998,28353.621,6,6,197
34039032402,"Union County, NJ",40.699133,-74.2410046,43.31126114344834,21.421487603305785,87.56933115823817,3.7702432806410267,115221.00239783632,46,35,50,18919.323999999997,28353.621,6,6,198
34039032401,"Union County, NJ",40.6924331,-74.2321831,62.35972893901948,44.892561983471076,86.6231647634584,3.723066005613836,113779.23524531795,46,33,50,17668.95,28353.621,3,6,199
34013019000,"Essex County, NJ",40.7529556,-74.2705034,33.46807688225755,11.669421487603305,95.98694942903751,3.7003307488709054,113084.4315213399,53,25,50,13319.030999999999,28353.621,6,6,200
34039032500,"Union County, NJ",40.6871222,-74.2217626,65.43728247974052,49.6198347107438,86.2969004893964,3.692995041913079,112860.24770982898,46,32,50,16962.99,28353.621,2,6,201
34013014800,"Essex County, NJ",40.8357765,-74.1842352,27.780803032590963,8.165289256198346,94.51876019575856,3.686410828844122,112659.0300235058,55,16,63,9088.990999999998,34767.236,1,8,202
34013014900,"Essex County, NJ",40.8358522,-74.1731552,44.06722869637517,20.760330578512395,93.5399673735726,3.6785096556146533,112417.56520761635,55,15,63,8481.923,34767.236,1,8,203
34039032600,"Union County, NJ",40.7061685,-74.2532528,35.098456310299014,13.917355371900827,88.51549755301794,3.6676859454888677,112086.7858288001,46,30,50,15977.34,28353.621,6,6,204
34039031500,"Union County, NJ",40.6816889,-74.200938,80.00107855231322,76.03305785123968,84.17618270799348,3.6642594643084814,111982.07041207125,46,30,50,15925.549,28353.621,1,6,205
34013016300,"Essex County, NJ",40.8348781,-74.2000227,37.120915011709236,14.380165289256198,95.82381729200652,3.6448677186375167,111389.44648620285,54,14,63,8393.18,34767.236,3,8,206
34013017400,"Essex County, NJ",40.8018747,-74.2547519,43.099820678147914,18.90909090909091,98.23817292006525,3.641232330348319,111278.34673703348,60,16,62,10268.833999999999,34035.596,6,8,207
34003031200,"Bergen County, NJ",40.8165242,-74.1255956,58.055610743189845,44.59504132231405,75.57911908646004,3.6037084107614956,110131.59218915335,58,10,63,6074.705,34767.236,0,8,208
34013016400,"Essex County, NJ",40.8322409,-74.2158367,32.791473930606195,11.074380165289256,97.09624796084829,3.5689066398601277,109068.02821463082,54,9,63,5532.25,34767.236,3,8,209
34003031100,"Bergen County, NJ",40.7940315,-74.1053146,61.8883890916005,52.396694214876035,73.0995106035889,3.4635049577335435,105846.88661578462,58,8,62,5277.239,34035.596,0,8,210
34031124402,"Passaic County, NJ",40.8313394,-74.1354192,45.23251124591351,23.735537190082646,86.19902120717782,3.432951526125665,104913.1545580605,54,11,63,6575.661,34767.236,1,8,211
34013019800,"Essex County, NJ",40.7225681,-74.2722696,29.95433768482846,9.652892561983471,92.95269168026101,3.43030592319878,104832.30327115614,46,27,50,14111.216999999999,28353.621,6,6,212
34013016200,"Essex County, NJ",40.8463309,-74.1928473,24.97659373736798,6.5123966942148765,95.79119086460032,3.3997351735486947,103898.04196318632,46,10,63,5110.785000000001,34767.236,2,8,213
34039031601,"Union County, NJ",40.6773442,-74.2111919,63.18160426390553,47.40495867768595,84.20880913539968,3.3936185872956006,103711.11524602909,46,28,50,14467.435000000001,28353.621,1,6,214
34031124322,"Passaic County, NJ",40.8468564,-74.1639982,37.66240633411062,15.206611570247933,93.27895595432301,3.38294134106755,103384.81189590805,48,13,63,6578.694,34767.236,2,8,215
34031124403,"Passaic County, NJ",40.8429824,-74.151065,31.48664373406967,10.809917355371901,91.71288743882545,3.366192172534578,102872.94678693524,48,11,63,5613.806,34767.236,2,8,216
34039031301,"Union County, NJ",40.675013,-74.1973405,68.4780927575368,56.49586776859504,83.00163132137031,3.365190720355302,102842.34177941698,46,26,50,12834.664,28353.621,0,6,217
34013021200,"Essex County, NJ",40.8242328,-74.241863,48.68276624572059,24.165289256198346,98.07504078303427,3.364177522760401,102811.37782462101,54,9,63,5421.249,34767.236,4,8,218
34013021100,"Essex County, NJ",40.8322884,-74.2326537,50.261543445441646,25.818181818181817,97.84665579119086,3.329788923706998,101760.44064124735,50,8,63,4898.669,34767.236,3,8,219
34039032702,"Union County, NJ",40.7097253,-74.2683874,32.378219990253264,11.735537190082644,89.33115823817292,3.3081121101489623,101097.98360571005,46,24,50,12281.618,28353.621,5,6,220
34039031700,"Union County, NJ",40.6768181,-74.2173518,80.43244584879885,76.52892561983471,84.53507340946166,3.3040330707341368,100973.32559952521,46,28,50,14467.435000000001,28353.621,1,6,221
34031124323,"Passaic County, NJ",40.8528699,-74.171247,50.36258860218895,26.90909090909091,94.25774877650898,3.2985764786559444,100806.56871883433,43,14,63,7006.582,34767.236,2,8,222
34013016100,"Essex County, NJ",40.8506801,-74.203834,45.875729204353185,21.71900826446281,96.90048939641109,3.2516573441499808,99372.69050275888,43,9,63,4371.967000000001,34767.236,2,8,223
34039033200,"Union County, NJ",40.6917077,-74.2523278,33.33981125178121,12.793388429752067,86.88417618270799,3.2416606334058256,99067.18474440713,46,21,50,10356.071,28353.621,2,6,224
34013019900,"Essex County, NJ",40.7305561,-74.28124,28.0363508258427,8.330578512396695,94.35562805872758,3.2129161730066413,98188.73598286838,46,22,50,11255.989000000001,28353.621,5,6,225
34003051200,"Bergen County, NJ",40.8268519,-74.1186885,39.98020353288817,21.1900826446281,75.43230016313214,3.20990387418347,98096.6782390857,54,7,63,4024.933,34767.236,0,8,226
34031124312,"Passaic County, NJ",40.8589269,-74.1865351,40.7875499367276,17.355371900826448,95.85644371941272,3.1902025901797813,97494.59462737682,41,15,63,7373.179,34767.236,2,8,227
34031175601,"Passaic County, NJ",40.8458783,-74.1386518,35.19271553728826,14.314049586776859,86.5252854812398,3.1801363583443374,97186.96426081553,47,10,63,5253.386,34767.236,2,8,228
34031124404,"Passaic County, NJ",40.8547582,-74.1499643,61.212163304407326,40.59504132231405,92.30016313213703,3.1624406786010004,96646.17317483774,40,14,63,7006.582,34767.236,2,8,229
34039031400,"Union County, NJ",40.6717643,-74.2085077,82.28675945467315,81.32231404958678,83.26264274061991,3.1606897152824622,96592.66263620493,46,27,50,13550.299,28353.621,1,6,230
34013021400,"Essex County, NJ",40.8500863,-74.2189773,59.52834358993416,36.264462809917354,97.71615008156607,3.1280889724330057,95596.36346121115,43,7,63,3413.0,34767.236,2,8,231
34031175604,"Passaic County, NJ",40.8529002,-74.1413473,59.88907546734442,39.33884297520661,91.17455138662316,3.108508853300314,94997.9827240524,41,13,63,6433.702,34767.236,2,8,232
34039031302,"Union County, NJ",40.6696989,-74.2015,52.958098057990924,34.01652892561983,82.44698205546493,3.0973501163779154,94656.96471593228,46,26,50,12834.664,28353.621,0,6,233
34031124321,"Passaic County, NJ",40.8655314,-74.1639331,47.92202871773019,24.330578512396695,94.38825448613377,3.0899503096905674,94430.82197643205,37,15,63,7373.179,34767.236,2,8,234
34039033100,"Union County, NJ",40.6983212,-74.2657326,49.43249589148158,27.96694214876033,87.37357259380097,3.089094876710889,94404.67940735466,46,20,50,9756.862,28353.621,3,6,235
34031124311,"Passaic County, NJ",40.8682616,-74.1775997,33.01347985448546,11.40495867768595,95.56280587275693,3.0628468125990884,93602.52208411421,37,15,63,7373.179,34767.236,2,8,236
34003051400,"Bergen County, NJ",40.8090901,-74.0996688,31.98010112972485,13.950413223140496,73.3115823817292,3.0627720188664345,93600.23634067328,58,8,63,4801.965,34767.236,0,8,237
34013019400,"Essex County, NJ",40.7466883,-74.2875243,27.11519086342266,7.636363636363637,96.2805872756933,3.05376598359608,93325.00624695262,46,16,50,9046.652,28353.621,5,6,238
34039032800,"Union County, NJ",40.7174385,-74.2811077,49.38070356765687,26.21487603305785,93.01794453507341,3.0447027538403963,93048.02825384172,46,19,50,10163.276,28353.621,5,6,239
